# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-06 17:37:20 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = bern_1.data.json
# init = 2 (Default)
# random
#   seed = 73782
# output
#   file = C:\Users\User\Documents\Data Analytics 2022 Lab\bern_1-20220306183720_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.928024
# Diagonal elements of inverse mass matrix:
# 0.490316
-7.95508,0.982732,0.928024,2,3,0,7.95607,0.232106
-7.64504,0.987496,0.928024,1,3,0,7.98278,0.349404
-7.75842,0.956287,0.928024,2,3,0,7.89145,0.401967
-7.84995,0.972299,0.928024,1,1,0,7.87224,0.425046
-7.75894,1,0.928024,1,1,0,7.84451,0.402118
-7.67336,1,0.928024,2,3,0,7.73513,0.370035
-7.66613,0.941066,0.928024,2,3,0,7.9848,0.301708
-7.87674,0.971631,0.928024,2,3,0,7.90702,0.430822
-7.64594,1,0.928024,1,3,0,7.81869,0.350431
-8.61881,0.700192,0.928024,2,3,0,9.48004,0.534084
-8.68359,0.979807,0.928024,1,1,0,8.97823,0.540661
-9.05175,0.891314,0.928024,1,1,0,9.31773,0.574399
-7.6994,1,0.928024,1,3,0,8.66756,0.381971
-7.65052,1,0.928024,2,3,0,7.68512,0.354939
-8.38763,0.830198,0.928024,1,3,0,8.42931,0.508514
-7.65933,1,0.928024,1,3,0,8.19711,0.361696
-7.65933,0.659913,0.928024,1,3,0,8.88624,0.361696
-7.93386,0.698597,0.928024,2,3,0,9.3539,0.235282
-7.91532,1,0.928024,1,1,0,7.99359,0.238172
-7.65847,0.982964,0.928024,1,3,0,7.98086,0.361109
-7.69118,0.972441,0.928024,2,3,0,7.80614,0.378529
-7.65405,1,0.928024,1,1,0,7.68105,0.357863
-9.50276,0.622256,0.928024,1,3,0,9.6318,0.609477
-9.08993,1,0.928024,1,1,0,9.75786,0.577601
-7.64135,1,0.928024,1,3,0,8.89198,0.322535
-7.64135,0.727504,0.928024,1,3,0,8.79132,0.322535
-8.16649,0.875481,0.928024,1,3,0,8.26271,0.205829
-8.77396,0.890062,0.928024,1,1,0,8.78984,0.156899
-10.133,0.819263,0.928024,1,1,0,10.1364,0.0974775
-9.48905,1,0.928024,1,1,0,10.2055,0.120608
-10.2676,0.909076,0.928024,1,1,0,10.3902,0.0934093
-10.4899,0.977115,0.928024,1,1,0,10.8449,0.0871517
-8.993,1,0.928024,1,1,0,10.2909,0.144144
-9.5373,0.923776,0.928024,1,1,0,9.65838,0.118626
-8.01409,0.853868,0.928024,2,7,0,10.7458,0.456436
-8.71355,0.717511,0.928024,1,3,0,9.99592,0.160753
-7.67254,1,0.928024,2,3,0,8.49753,0.369598
-7.65487,1,0.928024,1,1,0,7.66965,0.358496
-7.65779,0.99915,0.928024,1,1,0,7.66203,0.36063
-8.7264,0.827998,0.928024,2,3,0,8.81754,0.15992
-8.29275,1,0.928024,1,1,0,8.69771,0.193274
-8.78593,0.912908,0.928024,1,1,0,8.82897,0.156154
-9.28491,0.974998,0.928024,2,3,0,9.39037,0.129541
-9.12118,1,0.928024,2,3,0,9.49863,0.137435
-8.72809,1,0.928024,1,1,0,9.17851,0.15981
-8.94864,0.911165,0.928024,2,3,0,10.2347,0.146587
-7.81795,1,0.928024,2,3,0,8.64902,0.417657
-7.67441,0.987083,0.928024,1,3,0,7.89973,0.297419
-8.44081,0.840521,0.928024,1,3,0,8.52472,0.180482
-8.07638,1,0.928024,1,1,0,8.39822,0.216036
-7.78184,0.944542,0.928024,2,3,0,8.4711,0.40851
-7.79032,0.997404,0.928024,1,1,0,7.83168,0.410751
-7.70881,1,0.928024,2,3,0,7.7755,0.385643
-8.59722,0.806596,0.928024,1,3,0,8.60686,0.531841
-8.66048,0.993421,0.928024,2,3,0,8.9486,0.53834
-8.02261,1,0.928024,2,3,0,8.50478,0.45786
-8.03294,0.998919,0.928024,2,3,0,8.14891,0.459564
-7.64334,1,0.928024,1,3,0,7.94445,0.347264
-7.63894,0.999629,0.928024,1,3,0,7.64519,0.327997
-7.95595,0.65626,0.928024,2,3,0,9.77399,0.231977
-7.93181,0.948981,0.928024,1,3,0,8.49306,0.441783
-8.44464,0.850753,0.928024,1,1,0,8.4773,0.515164
-8.98291,0.844293,0.928024,1,1,0,9.15458,0.568499
-7.76044,1,0.928024,1,3,0,8.60778,0.402557
-7.76882,0.997448,0.928024,1,1,0,7.80366,0.404944
-7.81296,0.986562,0.928024,1,1,0,7.84444,0.416451
-7.84402,0.901517,0.928024,2,3,0,8.37057,0.250491
-7.73497,0.977097,0.928024,2,3,0,8.04661,0.394766
-7.64492,1,0.928024,1,3,0,7.71049,0.349264
-7.79402,0.975723,0.928024,2,3,0,7.81485,0.260686
-7.79402,0.861253,0.928024,1,3,0,8.47023,0.260686
-9.41907,0.716574,0.928024,1,3,0,9.59476,0.123566
-8.60176,1,0.928024,1,1,0,9.32154,0.168338
-7.65049,1,0.928024,2,3,0,8.43732,0.354916
-7.79778,0.937399,0.928024,2,3,0,7.99679,0.412672
-7.74845,0.901463,0.928024,2,3,0,8.30828,0.398996
-9.20692,0.445136,0.928024,2,3,0,11.2338,0.133213
-8.66068,1,0.928024,1,1,0,9.19915,0.164263
-9.88523,0.94285,0.928024,2,3,0,9.8906,0.105599
-7.72416,1,0.928024,2,3,0,9.35648,0.391164
-8.10216,0.778439,0.928024,2,3,0,9.01251,0.212989
-7.75692,0.996396,0.928024,1,3,0,8.02026,0.269509
-7.6432,1,0.928024,1,3,0,7.73384,0.319779
-8.06695,0.920408,0.928024,2,3,0,8.20988,0.217179
-8.83249,0.940907,0.928024,2,3,0,8.83529,0.55499
-7.82394,0.935094,0.928024,1,3,0,9.24666,0.254396
-8.67894,0.849249,0.928024,2,3,0,9.18535,0.163035
-9.28409,0.907706,0.928024,1,1,0,9.35655,0.129579
-9.27903,0.769124,0.928024,1,3,0,12.3973,0.592787
-9.4234,0.956993,0.928024,1,1,0,9.90779,0.603702
-8.26383,1,0.928024,2,3,0,9.15074,0.195998
-8.64604,0.930337,0.928024,1,1,0,8.70217,0.165259
-8.58409,1,0.928024,1,1,0,8.81958,0.169596
-7.77485,0.977441,0.928024,2,3,0,8.81583,0.265078
-7.7001,1,0.928024,1,1,0,7.76081,0.286702
-7.83777,0.952634,0.928024,1,3,0,8.00225,0.422302
-7.72009,0.976035,0.928024,1,3,0,8.01156,0.27994
-7.84872,0.968548,0.928024,1,1,0,7.85246,0.24961
-7.6572,0.98605,0.928024,1,3,0,7.90573,0.360213
-8.74144,0.759795,0.928024,1,3,0,8.7991,0.546352
-7.74122,1,0.928024,2,3,0,8.69862,0.273701
-7.65905,0.99995,0.928024,1,3,0,7.71961,0.305931
-8.25694,0.890668,0.928024,2,3,0,8.47782,0.196659
-7.81993,1,0.928024,2,3,0,8.15784,0.255203
-7.63913,0.996655,0.928024,2,3,0,7.83718,0.32738
-7.74648,0.973872,0.928024,1,3,0,7.76039,0.272261
-7.63827,0.999753,0.928024,1,3,0,7.73524,0.331379
-9.02598,0.785752,0.928024,2,3,0,9.20712,0.142369
-8.03027,0.982076,0.928024,1,3,0,8.83237,0.221777
-8.03027,0.908099,0.928024,1,1,0,8.41831,0.221777
-7.74688,1,0.928024,1,1,0,7.96239,0.272152
-7.68202,0.796114,0.928024,2,3,0,9.22804,0.293915
-7.8513,0.946844,0.928024,1,3,0,7.99016,0.425345
-7.8513,0.735647,0.928024,1,1,0,8.523,0.425345
-7.93726,0.973615,0.928024,1,1,0,7.98764,0.442812
-7.69202,1,0.928024,2,3,0,7.89053,0.289764
-7.69322,0.831205,0.928024,2,3,0,8.85128,0.289294
-8.33529,0.88034,0.928024,2,3,0,8.63543,0.189412
-8.79508,0.91948,0.928024,1,1,0,8.84867,0.155589
-8.09421,1,0.928024,1,1,0,8.66204,0.213918
-9.37884,0.838076,0.928024,1,3,0,9.39437,0.125315
-7.71559,1,0.928024,1,3,0,9.2464,0.281376
-7.76917,0.986564,0.928024,1,1,0,7.77972,0.266444
-7.63835,0.998059,0.928024,1,3,0,7.7631,0.335891
-7.67214,0.991527,0.928024,1,3,0,7.67578,0.369384
-7.76236,0.948903,0.928024,2,3,0,7.9596,0.268127
-8.00775,0.917532,0.928024,1,3,0,8.32294,0.455366
-8.33598,0.967182,0.928024,2,3,0,8.40416,0.502262
-8.33598,0.806153,0.928024,1,1,0,8.9293,0.502262
-7.98019,1,0.928024,2,3,0,8.28143,0.450611
-7.84826,1,0.928024,1,1,0,7.98261,0.42467
-7.64107,0.998202,0.928024,1,3,0,7.84028,0.323018
-9.14928,0.77262,0.928024,2,3,0,9.35952,0.136029
-7.6382,1,0.928024,2,3,0,8.92866,0.332363
-7.83159,0.950878,0.928024,1,3,0,7.87079,0.252882
-8.09859,0.921869,0.928024,2,3,0,8.55251,0.213405
-8.289,0.961543,0.928024,1,1,0,8.35266,0.193623
-8.09159,1,0.928024,1,1,0,8.30928,0.214225
-8.55667,0.91118,0.928024,1,1,0,8.57825,0.171582
-8.62744,0.987482,0.928024,1,1,0,8.8045,0.16654
-7.80042,0.994902,0.928024,1,3,0,8.46341,0.259285
-7.82412,0.994286,0.928024,1,1,0,7.86009,0.25436
-7.65329,0.990281,0.928024,2,3,0,7.89474,0.309961
-7.66891,0.992852,0.928024,1,3,0,7.70352,0.367604
-9.08248,0.441389,0.928024,2,3,0,11.3303,0.139408
-9.40656,0.953999,0.928024,1,1,0,9.59244,0.124106
-8.23678,0.973233,0.928024,1,3,0,9.19693,0.198623
-7.6697,1,0.928024,1,3,0,8.14205,0.299787
-7.68933,0.994834,0.928024,1,1,0,7.69428,0.290837
-8.63334,0.769508,0.928024,1,3,0,8.95532,0.53558
-7.9842,1,0.928024,1,1,0,8.46442,0.451314
-7.9842,0.657039,0.928024,1,1,0,8.90558,0.451314
-8.29032,0.907951,0.928024,1,1,0,8.35405,0.496533
-7.70561,0.975812,0.928024,1,3,0,8.43359,0.284732
-7.74865,0.989096,0.928024,1,1,0,7.75849,0.271678
-7.63939,0.901014,0.928024,2,3,0,8.43744,0.326623
-7.69001,0.987992,0.928024,1,3,0,7.69439,0.290561
-7.71226,0.984417,0.928024,2,3,0,7.82334,0.386934
-7.66273,1,0.928024,1,1,0,7.69927,0.36392
-7.65357,1,0.928024,1,1,0,7.66297,0.357486
-7.67567,0.993546,0.928024,1,1,0,7.67726,0.371241
-7.7105,0.996561,0.928024,2,3,0,7.71634,0.386278
-7.65378,1,0.928024,1,1,0,7.69396,0.357654
-8.10144,0.927148,0.928024,2,3,0,8.15151,0.213073
-7.89472,1,0.928024,2,3,0,8.07924,0.24152
-8.32867,0.909537,0.928024,1,1,0,8.33259,0.190002
-7.68544,0.975518,0.928024,2,3,0,8.51158,0.375973
-8.22862,0.878473,0.928024,1,3,0,8.23401,0.488459
-8.03989,1,0.928024,1,1,0,8.26298,0.460699
-7.77558,0.955095,0.928024,1,3,0,8.33887,0.264905
-7.92359,0.965173,0.928024,1,1,0,7.9343,0.23687
-7.68257,1,0.928024,2,3,0,7.86407,0.374634
-7.64291,0.997586,0.928024,1,3,0,7.69376,0.320176
-7.73261,0.978075,0.928024,2,3,0,7.79179,0.276151
-8.63131,0.833724,0.928024,1,3,0,8.69146,0.166271
-7.68091,1,0.928024,1,3,0,8.51009,0.294405
-7.68091,0.729402,0.928024,1,3,0,8.87936,0.294405
-8.32784,0.901235,0.928024,2,3,0,8.50517,0.501254
-8.81943,0.952093,0.928024,2,3,0,8.9625,0.553774
-8.47939,1,0.928024,2,3,0,8.92021,0.519099
-8.03401,1,0.928024,1,1,0,8.40281,0.459739
-7.75179,1,0.928024,1,1,0,7.95373,0.400008
-7.86931,0.818035,0.928024,2,3,0,8.70631,0.245873
-7.63836,0.998568,0.928024,1,3,0,7.84954,0.330661
-7.75027,0.970848,0.928024,1,3,0,7.77031,0.39955
-7.75027,0.327752,0.928024,2,3,0,11.4654,0.39955
-8.17911,0.845163,0.928024,1,3,0,8.64116,0.204491
-7.65738,1,0.928024,1,3,0,8.09952,0.307033
-7.65738,0.762817,0.928024,1,3,0,8.61562,0.307033
-7.63836,0.972012,0.928024,2,3,0,7.82361,0.330709
-8.47344,0.802883,0.928024,1,3,0,8.58706,0.518431
-7.65048,1,0.928024,1,3,0,8.27451,0.354906
-7.6427,1,0.928024,1,1,0,7.64859,0.346366
-9.10717,0.770597,0.928024,2,3,0,9.2464,0.138144
-8.62488,1,0.928024,1,1,0,9.11575,0.166717
-10.8686,0.878983,0.928024,2,3,0,10.8971,0.690742
-10.5589,1,0.928024,1,1,0,11.6027,0.674749
-8.86046,1,0.928024,1,1,0,10.2074,0.55757
-7.8897,1,0.928024,1,1,0,8.56049,0.433505
-8.08738,0.803755,0.928024,2,3,0,8.95359,0.214722
-7.64334,0.994677,0.928024,2,3,0,8.10982,0.319588
-8.27157,0.853536,0.928024,1,3,0,8.38586,0.195261
-8.51368,0.954658,0.928024,1,1,0,8.59733,0.174786
-7.6439,0.969277,0.928024,1,3,0,8.57569,0.348008
-7.97689,0.90775,0.928024,1,3,0,8.09959,0.228969
-7.63897,0.998237,0.928024,1,3,0,7.94718,0.32789
-7.84642,0.946202,0.928024,1,3,0,7.88567,0.424259
-7.74579,0.96959,0.928024,1,3,0,8.06925,0.272447
-7.66775,0.988053,0.928024,1,3,0,7.81423,0.366938
-7.77585,0.932864,0.928024,2,3,0,8.03866,0.26484
-7.73084,0.915816,0.928024,2,3,0,8.35804,0.393415
-7.71567,1,0.928024,1,1,0,7.74634,0.388175
-7.91722,0.848901,0.928024,2,3,0,8.51188,0.438986
-7.7792,1,0.928024,2,3,0,7.89778,0.4078
-7.63818,0.99291,0.928024,2,3,0,7.81986,0.332598
-7.64297,0.989524,0.928024,2,3,0,7.69445,0.320094
-7.68123,0.994581,0.928024,2,3,0,7.68604,0.373995
-8.09371,0.93806,0.928024,2,3,0,8.11655,0.213976
-10.2304,0.730282,0.928024,1,3,0,10.3785,0.0945096
-11.0257,0.924504,0.928024,1,1,0,11.2068,0.074091
-7.95286,0.955685,0.928024,1,3,0,10.9331,0.232432
-7.95286,0.818498,0.928024,1,3,0,9.0483,0.232432
-8.30107,0.928048,0.928024,1,1,0,8.31745,0.192506
-8.0096,1,0.928024,1,1,0,8.27102,0.224487
-8.62039,0.95089,0.928024,2,3,0,8.62118,0.534247
-8.62039,0.295761,0.928024,2,7,0,12.9466,0.534247
-10.0686,0.874855,0.928024,2,3,0,10.1947,0.646796
-7.63823,1,0.928024,1,3,0,9.62434,0.334866
-8.03016,0.903058,0.928024,1,3,0,8.07927,0.459107
-8.03016,0.727052,0.928024,1,3,0,9.28694,0.459107
-7.85678,1,0.928024,2,3,0,8.01728,0.426549
-7.83086,1,0.928024,1,1,0,7.90211,0.420709
-8.31814,0.80997,0.928024,1,3,0,9.0079,0.190949
-8.47166,0.971124,0.928024,1,1,0,8.58368,0.178027
-7.65465,0.824217,0.928024,2,3,0,10.0771,0.358328
-7.65597,0.999615,0.928024,1,1,0,7.66045,0.359321
-8.0267,0.891017,0.928024,1,3,0,8.20947,0.222238
-7.99664,0.93714,0.928024,1,3,0,8.68349,0.453471
-8.20687,0.935861,0.928024,1,1,0,8.285,0.485512
-8.43576,0.930092,0.928024,1,1,0,8.57551,0.514145
-7.82048,1,0.928024,1,1,0,8.24914,0.418263
-7.69168,0.93442,0.928024,2,3,0,8.17199,0.378748
-8.13049,0.902809,0.928024,1,3,0,8.13197,0.474687
-7.77859,1,0.928024,1,1,0,8.02987,0.407636
-7.64616,0.979678,0.928024,2,3,0,7.89995,0.350676
-8.06357,0.930269,0.928024,2,3,0,8.12318,0.217591
-8.46195,0.922091,0.928024,1,1,0,8.48745,0.178793
-8.21274,0.946875,0.928024,2,3,0,9.27725,0.201022
-7.73404,0.998239,0.928024,1,3,0,8.10555,0.275736
-7.64015,1,0.928024,1,3,0,7.71748,0.32481
-8.54924,0.784645,0.928024,1,3,0,8.76861,0.172128
-7.69501,1,0.928024,2,3,0,8.35586,0.380164
-7.91755,0.919307,0.928024,1,3,0,8.14039,0.237819
-7.85927,0.943594,0.928024,2,3,0,8.44584,0.427094
-8.66399,0.776496,0.928024,1,1,0,8.67005,0.538695
-7.97864,1,0.928024,2,3,0,8.4937,0.228722
-8.2552,0.942593,0.928024,1,1,0,8.2837,0.196827
-7.64221,0.99714,0.928024,1,3,0,8.20377,0.321175
-7.64122,0.979254,0.928024,2,3,0,7.76063,0.322766
-7.92568,0.932419,0.928024,1,3,0,7.96639,0.236544
-7.85178,0.963074,0.928024,2,3,0,8.33966,0.249041
-7.85578,0.999684,0.928024,2,3,0,7.90875,0.248305
-7.85578,0.896036,0.928024,1,1,0,8.24116,0.248305
-8.29837,0.906163,0.928024,1,1,0,8.29956,0.192755
-7.69756,0.955319,0.928024,1,3,0,8.50641,0.38122
-8.14982,0.933568,0.928024,2,3,0,8.16794,0.207629
-7.8867,1,0.928024,1,1,0,8.10712,0.242867
-7.75705,1,0.928024,2,3,0,7.86471,0.269475
-7.65372,1,0.928024,1,3,0,7.73102,0.309635
-7.65017,0.941272,0.928024,2,3,0,8.01086,0.31248
-7.65017,0.347461,0.928024,2,3,0,12.6881,0.31248
-7.76022,0.800714,0.928024,2,3,0,8.8725,0.268667
-7.64023,0.996162,0.928024,1,3,0,7.76547,0.342097
-7.65085,0.997743,0.928024,1,3,0,7.65085,0.355225
-7.8205,0.948076,0.928024,1,3,0,7.91153,0.255088
-7.70318,1,0.928024,1,1,0,7.79319,0.28559
-7.68899,1,0.928024,1,1,0,7.71011,0.290974
-7.74328,0.986129,0.928024,1,1,0,7.74819,0.273133
-7.74552,0.976221,0.928024,2,3,0,7.97587,0.272521
-8.41294,0.878227,0.928024,2,3,0,8.80642,0.511498
-8.93613,0.848139,0.928024,1,1,0,9.10035,0.564393
-7.70211,1,0.928024,1,3,0,8.58108,0.383057
-7.90051,0.941398,0.928024,1,1,0,7.90254,0.435691
-7.78979,1,0.928024,2,3,0,7.89534,0.410612
-7.89409,0.968306,0.928024,1,1,0,7.92386,0.434398
-8.47758,0.770266,0.928024,1,3,0,9.38278,0.177563
-7.64883,0.997965,0.928024,1,3,0,8.40614,0.313667
-7.65823,0.99248,0.928024,2,3,0,7.69857,0.360942
-7.78437,0.972251,0.928024,1,3,0,7.78454,0.409186
-7.6544,0.992747,0.928024,1,3,0,7.82137,0.309135
-8.36925,0.87579,0.928024,2,3,0,8.59077,0.186442
-8.4254,0.98937,0.928024,1,1,0,8.57274,0.181733
-7.81676,0.928901,0.928024,1,3,0,8.9038,0.417371
-8.18563,0.709751,0.928024,2,3,0,9.42515,0.482578
-7.681,0.984934,0.928024,1,3,0,8.2709,0.294363
-7.65042,0.993978,0.928024,2,3,0,7.72678,0.312272
-8.40065,0.815897,0.928024,1,3,0,8.57343,0.510056
-8.40065,0.864767,0.928024,1,1,0,8.88454,0.510056
-8.46132,0.77867,0.928024,2,3,0,10.0906,0.178842
-7.84592,0.923793,0.928024,1,3,0,9.00254,0.424145
-7.67574,1,0.928024,1,1,0,7.7948,0.371277
-8.16262,0.85151,0.928024,1,3,0,8.45742,0.206244
-10.8037,0.809071,0.928024,2,3,0,11.0881,0.687487
-10.309,1,0.928024,1,1,0,11.3798,0.660943
-8.42674,1,0.928024,2,3,0,9.93891,0.181624
-8.42674,0.877741,0.928024,1,1,0,9.07983,0.181624
-7.91484,1,0.928024,1,1,0,8.31866,0.23825
-8.10833,0.927661,0.928024,2,3,0,8.65653,0.212276
-7.79093,1,0.928024,1,1,0,8.03577,0.261373
-7.80078,0.997599,0.928024,1,1,0,7.8377,0.259208
-7.687,1,0.928024,1,1,0,7.77245,0.291791
-7.64692,0.995712,0.928024,1,3,0,7.70859,0.351494
-7.64916,0.999354,0.928024,1,1,0,7.65124,0.353701
-7.6473,1,0.928024,1,1,0,7.65088,0.351884
-7.6473,0.849524,0.928024,1,3,0,8.24698,0.351884
-7.673,0.99254,0.928024,1,1,0,7.67326,0.369846
-7.68575,0.89653,0.928024,2,3,0,8.21181,0.29231
-7.64256,0.92723,0.928024,2,3,0,8.15037,0.320668
-7.83128,0.949264,0.928024,1,3,0,7.88331,0.420808
-8.92889,0.647918,0.928024,1,3,0,10.0269,0.147696
-7.78962,0.996551,0.928024,1,3,0,8.74241,0.261666
-8.21598,0.932748,0.928024,1,3,0,8.21606,0.200695
-7.70879,1,0.928024,1,3,0,8.109,0.283635
-7.87639,0.986363,0.928024,2,3,0,7.87706,0.244634
-8.37888,0.58198,0.928024,2,3,0,11.4913,0.185616
-8.04358,1,0.928024,1,1,0,8.34018,0.220078
-7.83027,0.959981,0.928024,2,3,0,8.45051,0.420572
-7.79546,1,0.928024,1,1,0,7.86056,0.412079
-8.09679,0.731679,0.928024,2,3,0,9.22328,0.213615
-7.64128,0.792528,0.928024,2,3,0,10.0681,0.34412
-7.79002,0.963968,0.928024,1,3,0,7.79916,0.410673
-7.6427,0.999823,0.928024,2,3,0,7.79591,0.320462
-9.69736,0.369415,0.928024,2,3,0,12.4889,0.112373
-7.66687,0.909183,0.928024,1,3,0,10.1062,0.366429
-7.66292,1,0.928024,2,3,0,7.67211,0.364039
-7.74861,0.974849,0.928024,1,1,0,7.74899,0.399046
-7.65892,1,0.928024,2,3,0,7.72207,0.361419
-7.64828,0.997,0.928024,1,3,0,7.67971,0.314178
-8.93123,0.710235,0.928024,1,3,0,9.17483,0.563958
-9.39284,0.95581,0.928024,2,3,0,9.71927,0.601436
-9.20513,1,0.928024,1,1,0,9.78965,0.58698
-8.05632,1,0.928024,1,1,0,8.86767,0.463343
-7.63849,0.976456,0.928024,2,3,0,8.19401,0.329898
-7.69236,0.986666,0.928024,1,3,0,7.69953,0.289629
-7.63995,0.965196,0.928024,2,3,0,7.91733,0.341481
-7.7771,0.966378,0.928024,1,3,0,7.78757,0.40723
-8.06989,0.913177,0.928024,1,1,0,8.08118,0.465489
-8.28949,0.932941,0.928024,1,1,0,8.38855,0.496427
-8.71914,0.873024,0.928024,1,1,0,8.85823,0.544178
-8.71914,0.485327,0.928024,1,1,0,10.4856,0.544178
-8.02728,1,0.928024,1,1,0,8.54382,0.458632
-8.45,0.874947,0.928024,1,1,0,8.51443,0.515777
-7.86171,1,0.928024,1,1,0,8.2789,0.427622
-8.83215,0.673542,0.928024,1,3,0,9.92583,0.153333
-8.16017,1,0.928024,1,1,0,8.714,0.206507
-7.6998,1,0.928024,1,3,0,8.06197,0.286809
-7.70038,0.99995,0.928024,2,3,0,7.71669,0.286598
-7.63971,0.959607,0.928024,2,3,0,7.96443,0.340919
-7.84818,0.937078,0.928024,2,3,0,8.01402,0.424652
-7.84818,0.632666,0.928024,1,3,0,9.68564,0.424652
-7.86666,0.99429,0.928024,1,1,0,7.92666,0.428688
-7.64877,1,0.928024,1,3,0,7.80902,0.353339
-7.64877,0.71441,0.928024,1,3,0,8.65689,0.353339
-7.6383,0.999828,0.928024,1,3,0,7.64855,0.33116
-7.92086,0.929119,0.928024,1,3,0,7.97884,0.237298
-8.95415,0.857716,0.928024,1,3,0,8.97195,0.14628
-7.69918,1,0.928024,1,3,0,8.81687,0.287039
-7.91923,0.941708,0.928024,2,3,0,8.15381,0.237555
-8.408,0.900245,0.928024,1,1,0,8.41114,0.183167
-7.83929,0.891652,0.928024,2,3,0,9.45531,0.422649
-7.9462,0.967307,0.928024,1,1,0,7.99017,0.444479
-9.72859,0.462297,0.928024,1,3,0,11.7072,0.111206
-7.94848,0.982678,0.928024,1,3,0,9.49129,0.233079
-8.23474,0.89066,0.928024,1,3,0,8.90612,0.489279
-8.23474,0.61786,0.928024,1,3,0,9.99432,0.489279
-9.08918,0.763995,0.928024,1,1,0,9.17118,0.577539
-7.67204,1,0.928024,1,3,0,8.716,0.369328
-7.67204,0.361373,0.928024,1,3,0,11.0381,0.369328
-8.46965,0.821083,0.928024,1,3,0,8.49261,0.518005
-7.77845,1,0.928024,2,3,0,8.25456,0.407596
-7.65521,1,0.928024,1,3,0,7.74234,0.358756
-7.78474,0.938043,0.928024,2,3,0,7.99268,0.409283
-7.68867,1,0.928024,1,1,0,7.7599,0.377428
-7.84186,0.914026,0.928024,2,3,0,8.1728,0.2509
-7.65932,0.944805,0.928024,2,3,0,8.30556,0.361688
-7.64334,1,0.928024,1,1,0,7.65479,0.347259
-7.64096,0.938634,0.928024,2,3,0,7.96438,0.323219
-7.78614,0.965742,0.928024,1,3,0,7.8017,0.262453
-10.0295,0.600004,0.928024,1,3,0,10.4091,0.100766
-8.9286,1,0.928024,1,1,0,9.90134,0.147713
-8.81359,1,0.928024,1,1,0,9.11651,0.154455
-8.90075,0.985874,0.928024,1,1,0,9.11588,0.1493
-8.30728,1,0.928024,1,1,0,8.82443,0.191936
-7.66025,1,0.928024,1,3,0,8.21752,0.305168
-7.73238,0.981174,0.928024,1,1,0,7.7324,0.276218
-7.67041,0.988274,0.928024,1,3,0,7.80364,0.36844
-8.72413,0.768069,0.928024,1,3,0,8.76362,0.544667
-7.80002,1,0.928024,2,3,0,8.43479,0.413239
-7.73168,0.974873,0.928024,1,3,0,7.99045,0.276423
-8.11689,0.886823,0.928024,1,3,0,8.4127,0.472675
-8.03783,1,0.928024,1,1,0,8.20108,0.460363
-7.73669,1,0.928024,1,1,0,7.94872,0.39532
-7.65404,1,0.928024,1,3,0,7.7123,0.357854
-7.72842,0.812135,0.928024,2,3,0,8.6667,0.277386
-7.63925,0.810073,0.928024,2,3,0,8.99237,0.327041
-7.63925,0.879729,0.928024,1,3,0,8.06466,0.327041
-7.63827,0.99632,0.928024,2,3,0,7.65942,0.331446
-7.84657,0.947481,0.928024,1,3,0,7.88744,0.250013
-7.82282,0.948301,0.928024,2,3,0,8.30224,0.418821
-7.82282,0.938389,0.928024,1,1,0,7.9922,0.418821
-7.6402,1,0.928024,1,3,0,7.78413,0.342046
-7.6633,0.976192,0.928024,2,3,0,7.76778,0.303317
-7.65593,1,0.928024,1,1,0,7.66475,0.308031
-8.61707,0.770784,0.928024,1,3,0,8.84318,0.533905
-7.72288,0.83251,0.928024,2,3,0,9.65182,0.390722
-7.70277,0.968427,0.928024,2,3,0,7.92379,0.285735
-7.65453,0.985288,0.928024,2,3,0,7.80677,0.358236
-7.8912,0.945305,0.928024,1,3,0,7.89577,0.43381
-7.65538,0.991954,0.928024,1,3,0,7.926,0.308421
-7.65711,0.999533,0.928024,1,1,0,7.66145,0.307217
-8.00549,0.924907,0.928024,1,3,0,8.03178,0.225036
-9.72877,0.775833,0.928024,2,3,0,10.3907,0.1112
-9.36327,1,0.928024,1,1,0,9.89015,0.126001
-8.45058,0.867543,0.928024,2,3,0,11.2705,0.515843
-8.49967,0.984595,0.928024,1,1,0,8.74404,0.521355
-8.54901,0.984529,0.928024,1,1,0,8.80884,0.526733
