# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-06 17:37:20 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = bern_1.data.json
# init = 2 (Default)
# random
#   seed = 73782
# output
#   file = C:\Users\User\Documents\Data Analytics 2022 Lab\bern_1-20220306183720_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 1.15014
# Diagonal elements of inverse mass matrix:
# 0.350854
-7.81186,1,1.15014,1,1,0,7.94956,0.256861
-7.74348,1,1.15014,1,1,0,7.8114,0.273077
-7.70129,1,1.15014,2,3,0,7.74291,0.286268
-7.6513,1,1.15014,2,3,0,7.68672,0.311537
-8.42182,0.80707,1.15014,1,3,0,8.54936,0.512533
-8.24586,1,1.15014,1,1,0,8.54335,0.490756
-8.24586,0.453967,1.15014,1,1,0,9.81952,0.490756
-8.24586,0.459802,1.15014,1,3,0,11.6164,0.490756
-8.28111,0.987807,1.15014,1,1,0,8.48289,0.495353
-8.28111,0.317283,1.15014,1,3,0,12.6675,0.495353
-9.31886,0.880164,1.15014,2,3,0,9.43211,0.595853
-8.02297,0.915417,1.15014,1,3,0,9.92881,0.222724
-8.03571,0.996943,1.15014,1,1,0,8.13466,0.221079
-7.72984,1,1.15014,1,1,0,7.95463,0.276963
-7.70215,1,1.15014,2,3,0,7.73568,0.285957
-8.021,0.910156,1.15014,1,3,0,8.19254,0.457592
-7.90265,1,1.15014,2,3,0,8.05263,0.436118
-7.73316,1,1.15014,2,3,0,7.85938,0.394177
-7.64266,0.997799,1.15014,2,3,0,7.74741,0.320519
-7.70882,0.986081,1.15014,2,3,0,7.73435,0.385648
-8.26994,0.912013,1.15014,2,3,0,8.26998,0.493911
-8.68136,0.866776,1.15014,1,1,0,8.84544,0.540439
-7.7379,0.990656,1.15014,2,3,0,8.82036,0.274633
-7.90056,0.985763,1.15014,2,3,0,7.90745,0.240556
-7.6562,1,1.15014,1,3,0,7.83765,0.307841
-7.64114,1,1.15014,1,1,0,7.65166,0.322901
-7.67258,0.963402,1.15014,2,3,0,7.82689,0.298318
-7.9857,0.933492,1.15014,1,3,0,7.99124,0.227737
-7.64853,1,1.15014,1,3,0,7.91078,0.313947
-7.64853,0.263251,1.15014,1,3,0,11.5924,0.313947
-8.82546,0.733443,1.15014,1,3,0,9.0189,0.153736
-7.92754,0.957691,1.15014,2,3,0,9.3452,0.236256
-9.51937,0.751591,1.15014,1,3,0,9.57605,0.119357
-7.81829,1,1.15014,1,3,0,9.23285,0.255537
-7.63929,1,1.15014,1,3,0,7.7828,0.326906
-8.2765,0.839314,1.15014,1,3,0,8.34477,0.49476
-7.82734,1,1.15014,2,3,0,8.18831,0.253718
-7.74353,1,1.15014,2,3,0,7.82067,0.273064
-8.86827,0.784685,1.15014,1,3,0,8.92979,0.151188
-7.65645,0.9421,1.15014,1,3,0,8.90184,0.359671
-11.5158,0.217735,1.15014,1,3,0,13.4898,0.0641643
-9.78488,1,1.15014,1,1,0,11.3486,0.109146
-7.9681,1,1.15014,2,3,0,9.25923,0.448466
-7.78782,1,1.15014,2,3,0,7.91437,0.262072
-8.22889,0.894326,1.15014,1,1,0,8.22925,0.199403
-8.09758,1,1.15014,1,1,0,8.28748,0.213523
-7.85469,1,1.15014,1,1,0,8.05709,0.248505
-8.10831,0.975421,1.15014,2,3,0,8.10967,0.471389
-7.70271,1,1.15014,1,1,0,7.9722,0.383291
-8.4068,0.708005,1.15014,2,3,0,9.32427,0.183266
-7.70551,0.948374,1.15014,1,3,0,8.54212,0.384385
-7.66068,1,1.15014,2,3,0,7.69382,0.304899
-7.64298,0.997347,1.15014,2,3,0,7.67265,0.346763
-7.6611,0.984651,1.15014,2,3,0,7.71263,0.362872
-7.6611,0.722645,1.15014,1,3,0,8.48677,0.362872
-7.88035,0.961384,1.15014,2,3,0,7.91336,0.243951
-7.77215,1,1.15014,1,1,0,7.87104,0.265725
-7.67069,1,1.15014,1,1,0,7.7438,0.299276
-7.83477,0.966119,1.15014,1,3,0,7.83488,0.252261
-7.84854,0.868773,1.15014,2,3,0,8.72543,0.424731
-7.87145,0.992225,1.15014,1,1,0,7.93773,0.429707
-8.00888,0.953921,1.15014,1,1,0,8.06865,0.455557
-8.37345,0.881121,1.15014,1,1,0,8.45646,0.506821
-9.14208,0.766953,1.15014,1,1,0,9.30502,0.581898
-7.79658,1,1.15014,1,1,0,8.67863,0.412365
-8.8957,0.684866,1.15014,1,1,0,8.897,0.560776
-8.90304,0.997485,1.15014,1,1,0,9.33405,0.561437
-8.29219,0.822637,1.15014,1,3,0,10.0729,0.193326
-7.96688,1,1.15014,1,1,0,8.24611,0.230392
-7.96688,0.937737,1.15014,1,1,0,8.21202,0.230392
-7.89556,1,1.15014,1,1,0,8.00384,0.241381
-9.8984,0.669014,1.15014,1,3,0,10.0386,0.105145
-7.85052,1,1.15014,2,3,0,9.33335,0.425171
-8.55174,0.784949,1.15014,1,1,0,8.56983,0.527026
-7.64591,1,1.15014,1,3,0,8.39013,0.316548
-7.80957,0.960872,1.15014,2,3,0,7.89098,0.41562
-7.81044,0.999706,1.15014,1,1,0,7.86686,0.415834
-7.81895,0.997122,1.15014,1,1,0,7.87446,0.417899
-8.59222,0.76605,1.15014,1,1,0,8.60183,0.531317
-7.86297,1,1.15014,2,3,0,8.35995,0.427895
-7.86297,0.555995,1.15014,1,3,0,10.0588,0.427895
-9.80813,0.669822,1.15014,2,3,0,9.85765,0.10831
-7.8336,0.877915,1.15014,1,3,0,10.4078,0.421344
-7.8336,0.175221,1.15014,1,3,0,12.7246,0.421344
-8.21074,0.878364,1.15014,1,1,0,8.23966,0.486041
-7.73716,1,1.15014,1,1,0,8.05312,0.395473
-7.70993,1,1.15014,1,1,0,7.74735,0.386066
-7.9414,0.92518,1.15014,1,1,0,7.94664,0.443586
-7.64717,1,1.15014,1,3,0,7.85198,0.351753
-7.88208,0.953883,1.15014,2,3,0,7.93762,0.243654
-8.08477,0.912519,1.15014,2,3,0,8.69596,0.215032
-8.18246,0.928488,1.15014,1,3,0,8.88754,0.482137
-8.69907,0.835641,1.15014,1,1,0,8.8243,0.542201
-8.09763,1,1.15014,1,1,0,8.58153,0.469774
-7.75434,1,1.15014,1,1,0,7.99131,0.400768
-8.73465,0.714578,1.15014,1,1,0,8.73469,0.545693
-8.7718,0.987267,1.15014,1,1,0,9.14286,0.549275
-9.13747,0.882403,1.15014,1,1,0,9.47513,0.581522
-8.34541,1,1.15014,2,3,0,8.91929,0.188516
-9.01277,0.959214,1.15014,2,3,0,9.05565,0.143076
-8.07929,1,1.15014,1,1,0,8.81539,0.215686
-7.68536,0.968378,1.15014,1,3,0,8.16251,0.375935
-7.63914,0.997873,1.15014,2,3,0,7.69688,0.327361
-7.83904,0.862285,1.15014,2,3,0,8.35077,0.251439
-7.95499,0.97077,1.15014,1,1,0,7.98852,0.232118
-7.65034,1,1.15014,1,3,0,7.88393,0.31234
-10.182,0.466034,1.15014,1,3,0,10.8588,0.095972
-7.76506,0.975706,1.15014,1,3,0,9.93332,0.267455
-7.79409,0.992173,1.15014,1,1,0,7.82429,0.260669
-7.65829,1,1.15014,2,3,0,7.76926,0.360981
-7.65829,0.82435,1.15014,1,3,0,8.15406,0.360981
-8.16234,0.857126,1.15014,1,3,0,8.35475,0.206273
-10.0541,0.845524,1.15014,2,3,0,10.3964,0.645915
-8.03828,1,1.15014,1,1,0,9.37441,0.460436
-7.64369,1,1.15014,1,3,0,7.92448,0.347735
-7.64243,0.932607,1.15014,2,3,0,7.96174,0.345972
-8.46926,0.84895,1.15014,2,3,0,8.64893,0.178216
-8.25489,1,1.15014,1,1,0,8.52689,0.196857
-8.2284,1,1.15014,1,1,0,8.39155,0.199451
-8.79094,0.837045,1.15014,1,3,0,9.84345,0.551095
-10.6398,0.798091,1.15014,2,3,0,10.8284,0.679039
-8.3273,1,1.15014,1,1,0,9.9099,0.501188
-8.55641,0.697009,1.15014,1,3,0,9.92886,0.171601
-8.08093,0.875465,1.15014,2,3,0,9.79663,0.467209
-7.79704,1,1.15014,2,3,0,8.00924,0.260021
-8.14392,0.968045,1.15014,2,3,0,8.16901,0.476649
-8.07221,1,1.15014,1,1,0,8.2554,0.465853
-8.83692,0.766814,1.15014,1,1,0,8.90923,0.555401
-7.65479,1,1.15014,1,3,0,8.47882,0.358435
-7.83226,0.945644,1.15014,1,3,0,7.91518,0.252751
-7.68382,0.87936,1.15014,2,3,0,8.69737,0.293131
-7.69797,0.995948,1.15014,1,1,0,7.7088,0.287485
-7.72212,0.99319,1.15014,1,1,0,7.7352,0.279303
-7.69558,1,1.15014,2,3,0,7.72666,0.288387
-10.5893,0.623194,1.15014,2,3,0,11.0208,0.0845267
-8.23414,1,1.15014,2,3,0,9.89009,0.489198
-7.77668,1,1.15014,1,1,0,8.08867,0.407116
-9.18497,0.687044,1.15014,1,3,0,9.18536,0.585368
-7.71863,0.942671,1.15014,2,3,0,9.57667,0.280401
-8.08245,0.931032,1.15014,1,3,0,8.08297,0.215309
-8.37974,0.93546,1.15014,1,1,0,8.43454,0.185543
-7.63912,0.985803,1.15014,1,3,0,8.28756,0.327421
-7.63842,1,1.15014,1,1,0,7.63892,0.330318
-7.7925,0.958977,1.15014,1,3,0,7.81101,0.411317
-7.70356,0.95354,1.15014,2,3,0,8.05505,0.285454
-8.67275,0.761229,1.15014,1,3,0,8.94411,0.539577
-8.80243,0.985409,1.15014,2,3,0,9.13857,0.55218
-7.63842,0.852846,1.15014,2,3,0,9.61783,0.330288
-7.63842,0.897529,1.15014,1,3,0,7.9494,0.330288
-7.65934,0.965196,1.15014,2,3,0,7.80642,0.361705
-8.20026,0.84726,1.15014,1,3,0,8.40802,0.202293
-8.56628,0.925089,1.15014,1,1,0,8.63095,0.170881
-8.65674,0.982568,1.15014,1,1,0,8.85093,0.16453
-7.938,1,1.15014,1,1,0,8.49257,0.234653
-7.938,0.89032,1.15014,1,1,0,8.32958,0.234653
-7.938,0.898352,1.15014,1,1,0,8.30129,0.234653
-8.42642,0.964058,1.15014,2,3,0,8.43707,0.181649
-8.54045,0.90792,1.15014,2,3,0,9.75653,0.172778
-7.74995,0.798731,1.15014,2,3,0,10.271,0.399453
-7.86059,0.963383,1.15014,1,1,0,7.88377,0.42738
-8.10038,0.920855,1.15014,1,1,0,8.14696,0.470192
-7.7322,1,1.15014,2,3,0,8.06213,0.276271
-8.32134,0.887969,1.15014,1,3,0,8.32919,0.19066
-8.27651,1,1.15014,1,1,0,8.4597,0.194793
-7.9852,0.943532,1.15014,2,3,0,8.96243,0.227806
-7.66516,0.952793,1.15014,2,3,0,8.24988,0.365418
-7.68161,0.954974,1.15014,2,3,0,7.85667,0.374181
-7.9734,0.952163,1.15014,2,3,0,8.00406,0.229463
-8.73772,0.937837,1.15014,2,3,0,8.80302,0.545991
-9.0773,0.890095,1.15014,1,1,0,9.40693,0.576547
-9.06697,1,1.15014,1,1,0,9.5628,0.575682
-7.68874,1,1.15014,1,3,0,8.6171,0.377458
-7.63889,0.991521,1.15014,2,3,0,7.73385,0.338502
-7.65091,0.932936,1.15014,2,3,0,7.96052,0.35528
-7.7474,0.926988,1.15014,2,3,0,7.97926,0.398678
-7.7474,0.735449,1.15014,1,1,0,8.33781,0.398678
-7.63915,0.991653,1.15014,2,3,0,7.79146,0.327313
-7.96805,0.913832,1.15014,1,3,0,8.00813,0.448457
-7.7707,1,1.15014,1,1,0,7.92357,0.405467
-7.9279,0.725078,1.15014,2,3,0,9.05579,0.44104
-8.28294,0.88439,1.15014,1,1,0,8.34119,0.495589
-7.82831,0.956537,1.15014,1,3,0,8.58847,0.253527
-7.64768,0.923369,1.15014,2,3,0,8.37545,0.31475
-7.63984,0.999244,1.15014,1,3,0,7.65023,0.341234
-8.25472,0.846355,1.15014,1,3,0,8.29114,0.491924
-7.84243,1,1.15014,1,1,0,8.14207,0.423361
-7.72535,1,1.15014,2,3,0,7.80809,0.278313
-7.63821,0.970434,1.15014,2,3,0,7.91283,0.332098
-7.77156,0.90965,1.15014,2,3,0,8.09225,0.265865
-7.77156,0.824483,1.15014,1,3,0,8.52028,0.265865
-7.63844,0.966909,1.15014,2,3,0,8.00136,0.336505
-7.85113,0.944547,1.15014,1,3,0,7.8671,0.425306
-7.74378,0.968049,1.15014,2,3,0,8.07359,0.272997
-8.0969,0.911601,1.15014,1,1,0,8.097,0.213602
-8.15918,0.985706,1.15014,1,1,0,8.26322,0.206613
-7.67732,0.823712,1.15014,2,3,0,9.78908,0.296036
-7.8448,0.954072,1.15014,1,1,0,7.8448,0.250345
-7.658,0.986221,1.15014,1,3,0,7.87457,0.360781
-8.30832,0.820251,1.15014,1,3,0,8.54842,0.191842
-7.74891,0.945462,1.15014,1,3,0,8.51956,0.399136
-7.74891,0.772512,1.15014,1,1,0,8.24633,0.399136
-7.74891,0.375699,1.15014,1,3,0,10.165,0.399136
-7.68298,1,1.15014,1,1,0,7.7342,0.374828
-8.52059,0.800135,1.15014,1,3,0,8.52686,0.523655
-8.20819,0.836763,1.15014,1,3,0,9.52261,0.201483
-8.21105,0.99936,1.15014,1,1,0,8.35549,0.201193
-8.12004,0.900441,1.15014,2,3,0,9.19537,0.473143
-7.90565,1,1.15014,1,1,0,8.10938,0.436714
-8.22864,0.894414,1.15014,1,1,0,8.28252,0.488462
-8.22864,0.778009,1.15014,1,1,0,8.8235,0.488462
-7.70372,0.982355,1.15014,1,3,0,8.29078,0.285399
-7.67992,0.81,1.15014,2,3,0,8.81472,0.373364
-8.95356,0.435887,1.15014,2,3,0,10.8897,0.565932
-7.77562,1,1.15014,2,3,0,8.54855,0.406828
-7.63839,1,1.15014,1,3,0,7.74934,0.33051
-7.70719,0.980506,1.15014,2,3,0,7.75032,0.284186
-8.08999,0.942662,1.15014,2,3,0,8.18974,0.468606
-8.34461,0.971763,1.15014,2,3,0,8.46504,0.503323
-7.83045,1,1.15014,1,1,0,8.18861,0.420613
-8.11017,0.908469,1.15014,1,1,0,8.14446,0.471668
-7.69528,1,1.15014,1,1,0,7.97073,0.380275
-8.92852,0.717435,1.15014,1,3,0,8.93997,0.563717
-7.7758,1,1.15014,1,1,0,8.53225,0.406877
-7.64693,0.998148,1.15014,2,3,0,7.79141,0.315489
-7.67784,0.952027,1.15014,2,3,0,7.90041,0.295793
-7.71628,0.989056,1.15014,1,1,0,7.72217,0.281154
-8.48308,0.84829,1.15014,1,3,0,8.51141,0.177135
-7.79745,1,1.15014,2,3,0,8.29729,0.412587
-9.1071,0.478086,1.15014,2,3,0,11.2158,0.138148
-8.59856,1,1.15014,1,1,0,9.11707,0.168564
-8.218,1,1.15014,1,1,0,8.58358,0.200492
-7.77829,1,1.15014,1,1,0,8.10613,0.264267
-7.88791,0.938493,1.15014,2,3,0,8.26352,0.433138
-7.80849,0.879956,1.15014,2,3,0,8.51099,0.257565
-7.78973,1,1.15014,2,3,0,7.84228,0.26164
-7.68506,1,1.15014,1,1,0,7.7625,0.292601
-7.94613,0.947121,1.15014,1,3,0,7.94697,0.23343
-7.70715,1,1.15014,2,3,0,7.88416,0.385013
-7.63985,1,1.15014,1,3,0,7.68801,0.341263
-7.65466,0.996427,1.15014,1,3,0,7.6547,0.358339
-7.65466,0.854011,1.15014,1,3,0,8.1898,0.358339
-7.63834,0.999788,1.15014,1,3,0,7.65258,0.330796
-7.78951,0.94596,1.15014,2,3,0,7.92273,0.41054
-8.99387,0.821649,1.15014,2,3,0,8.99416,0.56945
-7.68999,1,1.15014,1,3,0,8.88483,0.290572
-7.84022,0.983023,1.15014,2,3,0,7.85647,0.422861
-8.31233,0.849899,1.15014,1,1,0,8.33785,0.499319
-8.31233,0.503054,1.15014,1,1,0,9.71048,0.499319
-7.8111,1,1.15014,2,3,0,8.23496,0.257018
-7.82715,0.775136,1.15014,2,3,0,9.45474,0.253756
-7.82715,0.677522,1.15014,1,3,0,9.41087,0.253756
-7.99256,0.923176,1.15014,2,3,0,8.50763,0.226789
-7.65077,1,1.15014,1,3,0,7.91485,0.311972
-7.77465,0.964608,1.15014,1,3,0,7.82162,0.40656
-8.38448,0.801077,1.15014,1,3,0,8.89892,0.18514
-7.74479,1,1.15014,1,3,0,8.22815,0.27272
-8.24639,0.863343,1.15014,1,3,0,8.52178,0.490826
-8.7554,0.945982,1.15014,2,3,0,8.90198,0.547701
-8.90365,0.950289,1.15014,1,1,0,9.26546,0.561492
-8.12689,1,1.15014,1,1,0,8.72136,0.474158
-9.03539,0.729805,1.15014,1,1,0,9.11383,0.573012
-11.0108,0.527658,1.15014,1,1,0,11.2513,0.697714
-10.3515,1,1.15014,1,1,0,11.6015,0.663348
-7.68701,1,1.15014,1,3,0,9.515,0.376687
-7.68701,0.586491,1.15014,1,3,0,9.01592,0.376687
-7.64696,0.977736,1.15014,2,3,0,7.7861,0.351533
-7.6546,0.99919,1.15014,2,3,0,7.65632,0.358286
-7.92743,0.919494,1.15014,1,3,0,8.03784,0.236273
-7.65356,1,1.15014,2,3,0,7.89408,0.357479
-7.63817,1,1.15014,1,3,0,7.65037,0.333571
-8.13166,0.797677,1.15014,2,3,0,8.6835,0.474859
-9.01855,0.735265,1.15014,1,1,0,9.09973,0.571575
-8.34263,1,1.15014,1,1,0,8.94644,0.503079
-9.68684,0.630948,1.15014,1,1,0,9.79554,0.622318
-8.59042,1,1.15014,2,3,0,9.51324,0.531128
-7.87142,1,1.15014,1,1,0,8.36388,0.429702
-8.46939,0.920186,1.15014,2,3,0,8.49668,0.517975
-8.26282,1,1.15014,1,1,0,8.58231,0.492985
-8.26282,0.297902,1.15014,1,3,0,11.5406,0.492985
-8.26282,0.550008,1.15014,1,1,0,9.47903,0.492985
-7.70551,1,1.15014,2,3,0,8.07429,0.384384
-9.24341,0.659464,1.15014,1,3,0,9.25898,0.590008
-8.49279,1,1.15014,2,3,0,9.18752,0.520593
-7.76873,1,1.15014,1,1,0,8.24769,0.404917
-7.83934,0.949839,1.15014,2,3,0,8.08552,0.251381
-8.34813,0.882915,1.15014,1,1,0,8.34938,0.188277
-7.83891,1,1.15014,2,3,0,8.22469,0.251463
-7.7533,1,1.15014,2,3,0,7.83394,0.270447
-7.7533,0.673555,1.15014,1,3,0,9.19472,0.270447
-7.99382,0.977082,1.15014,2,3,0,8.00887,0.452985
-7.98292,1,1.15014,1,1,0,8.10423,0.45109
-9.35513,0.622086,1.15014,1,1,0,9.3771,0.598609
-7.68375,1,1.15014,1,3,0,8.81836,0.375189
-13.4609,0.208254,1.15014,1,3,0,13.8066,0.790991
-7.81845,1,1.15014,2,3,0,12.9554,0.255504
-8.07539,0.936974,1.15014,1,1,0,8.08785,0.216155
-8.73601,0.866474,1.15014,1,1,0,8.7489,0.159301
-9.1232,0.933906,1.15014,1,1,0,9.27197,0.137333
-7.63978,0.956628,1.15014,1,3,0,9.018,0.325638
-8.66304,0.816811,1.15014,2,3,0,8.93819,0.164104
-7.64055,0.978,1.15014,1,3,0,8.54945,0.323981
-8.37091,0.737298,1.15014,2,3,0,9.07424,0.506515
-7.78573,1,1.15014,1,1,0,8.17893,0.409546
-7.78573,0.829793,1.15014,1,1,0,8.15322,0.409546
-7.63829,1,1.15014,1,3,0,7.75119,0.335432
-7.647,0.99648,1.15014,2,3,0,7.65617,0.351571
-7.66807,0.993282,1.15014,1,1,0,7.66883,0.367124
-7.6559,0.974367,1.15014,2,3,0,7.77747,0.359266
-7.74624,0.96383,1.15014,2,3,0,7.83803,0.272326
-7.67053,1,1.15014,2,3,0,7.72609,0.299358
-7.92236,0.946632,1.15014,1,3,0,7.9251,0.237062
-7.7383,1,1.15014,1,1,0,7.87856,0.274519
-7.63986,1,1.15014,1,3,0,7.71548,0.325462
-8.78664,0.21913,1.15014,2,3,0,13.5257,0.15611
-9.06441,0.952245,1.15014,1,1,0,9.24768,0.140344
-7.65128,0.972744,1.15014,1,3,0,8.90837,0.311556
-7.83406,0.945409,1.15014,2,3,0,7.99338,0.2524
-7.64967,0.968243,1.15014,2,3,0,8.01672,0.354173
-7.93586,0.829438,1.15014,2,3,0,8.45365,0.442548
-7.79361,0.964031,1.15014,1,3,0,8.19324,0.260776
-8.49098,0.879561,1.15014,1,3,0,8.49505,0.176523
-7.71213,0.908112,1.15014,2,3,0,9.12515,0.386884
-7.70315,0.799973,1.15014,2,3,0,8.67153,0.285601
-7.89613,0.948525,1.15014,1,1,0,7.89695,0.241286
-7.83432,1,1.15014,1,1,0,7.92184,0.25235
-13.2808,0.398736,1.15014,2,3,0,13.6058,0.0391509
-8.4924,0.910717,1.15014,1,3,0,13.2277,0.176413
-8.17758,1,1.15014,1,1,0,8.49372,0.204652
-7.92459,1,1.15014,1,1,0,8.14835,0.236715
-7.65562,0.982261,1.15014,2,3,0,8.04526,0.308251
-7.65562,0.705986,1.15014,1,3,0,8.70766,0.308251
-8.47566,0.795723,1.15014,1,3,0,8.62071,0.518681
-7.69037,0.990517,1.15014,1,3,0,8.46619,0.290416
-8.17675,0.911776,1.15014,2,3,0,8.36802,0.481336
-7.88666,1,1.15014,2,3,0,8.09109,0.242874
-7.86095,1,1.15014,1,1,0,7.93585,0.247367
-8.29402,0.966635,1.15014,2,3,0,8.29982,0.193157
-8.58362,0.941664,1.15014,1,1,0,8.6788,0.169629
-9.57239,0.840915,1.15014,1,1,0,9.60389,0.117214
-8.2214,0.982459,1.15014,1,3,0,9.30864,0.200151
-8.14286,0.906165,1.15014,2,3,0,9.18602,0.476495
-7.64123,1,1.15014,1,3,0,8.00497,0.344042
-7.85757,0.944522,1.15014,1,3,0,7.86631,0.426723
-7.85757,0.742535,1.15014,1,1,0,8.43544,0.426723
-8.04885,0.936433,1.15014,1,1,0,8.09873,0.462148
-7.92953,1,1.15014,1,1,0,8.08903,0.441351
-7.72328,0.976813,1.15014,1,3,0,8.06423,0.278945
-7.82206,0.954324,1.15014,2,3,0,8.04772,0.41864
-7.65183,1,1.15014,1,3,0,7.76733,0.356067
-7.65451,0.999714,1.15014,2,3,0,7.65838,0.358222
-7.92161,0.874688,1.15014,2,3,0,8.28507,0.237179
-7.68836,0.970886,1.15014,2,3,0,8.04486,0.37729
-7.65281,1,1.15014,2,3,0,7.67991,0.310329
-7.68631,0.99654,1.15014,2,3,0,7.68835,0.376369
-7.64556,0.9676,1.15014,2,3,0,7.84282,0.31693
-7.66891,0.997276,1.15014,2,3,0,7.66912,0.3002
-7.91013,0.95797,1.15014,2,3,0,7.98693,0.437598
-8.74584,0.748674,1.15014,1,1,0,8.77199,0.546778
-7.7709,1,1.15014,1,1,0,8.41162,0.405523
-7.77537,0.9995,1.15014,2,3,0,7.81818,0.406757
-7.69501,1,1.15014,2,3,0,7.75804,0.380164
-7.659,1,1.15014,1,1,0,7.68606,0.361473
-8.11196,0.917055,1.15014,2,3,0,8.19252,0.211859
-7.65237,1,1.15014,1,3,0,8.01464,0.310673
-9.11464,0.763076,1.15014,2,3,0,9.48123,0.137765
-7.71182,1,1.15014,1,3,0,8.88532,0.282616
-8.0646,0.629466,1.15014,2,3,0,10.0172,0.217465
-8.25728,0.985598,1.15014,2,3,0,8.3266,0.196627
-8.90054,0.87792,1.15014,1,1,0,8.93543,0.149312
-8.90054,0.905225,1.15014,1,1,0,9.53459,0.149312
-10.6479,0.768853,1.15014,1,1,0,10.6492,0.0830238
-7.87889,0.992112,1.15014,2,3,0,10.6268,0.244202
-8.68084,0.79129,1.15014,1,3,0,9.23174,0.540387
-8.03665,1,1.15014,1,1,0,8.52715,0.46017
-8.37208,0.890019,1.15014,1,1,0,8.46671,0.506656
-7.65601,1,1.15014,1,3,0,8.15016,0.359347
-9.24011,0.667333,1.15014,2,3,0,9.84083,0.131631
-9.58453,0.983021,1.15014,2,3,0,9.81851,0.116731
-8.42612,1,1.15014,1,1,0,9.38014,0.181674
-7.67483,0.955133,1.15014,1,3,0,8.49388,0.370805
-7.64727,0.992922,1.15014,2,3,0,7.71728,0.315147
-7.64727,0.345359,1.15014,1,3,0,10.7318,0.315147
-8.52579,0.833357,1.15014,2,3,0,8.82913,0.173872
-8.10102,1,1.15014,1,1,0,8.4722,0.213121
-8.18547,0.980775,1.15014,1,1,0,8.28522,0.203825
-7.6493,0.975712,1.15014,1,3,0,8.18208,0.353832
-7.68042,0.990048,1.15014,1,1,0,7.68119,0.373608
-7.69147,0.996399,1.15014,1,1,0,7.70328,0.378654
-7.69147,0.592517,1.15014,1,3,0,8.99164,0.378654
-8.62705,0.779207,1.15014,1,3,0,8.63292,0.534933
-8.04045,0.897146,1.15014,1,3,0,9.31708,0.220475
-8.04045,0.622487,1.15014,1,3,0,10.3764,0.220475
-7.64157,0.988619,1.15014,2,3,0,8.10019,0.322171
-7.6411,0.991944,1.15014,2,3,0,7.68359,0.32297
-7.82314,0.950783,1.15014,1,3,0,7.85598,0.418898
-7.72113,1,1.15014,1,1,0,7.80418,0.390114
-7.72113,0.786602,1.15014,1,1,0,8.18664,0.390114
-7.72113,0.879687,1.15014,1,1,0,7.97487,0.390114
-7.6636,1,1.15014,1,1,0,7.70494,0.364464
-7.976,0.922832,1.15014,1,3,0,7.97699,0.449872
-7.77094,1,1.15014,1,1,0,7.92841,0.405535
-9.71829,0.590518,1.15014,1,3,0,9.72522,0.624439
-8.16225,1,1.15014,1,1,0,9.23478,0.479284
-7.6755,0.988454,1.15014,2,3,0,8.25434,0.296895
-7.64267,0.99396,1.15014,2,3,0,7.70692,0.346325
-7.64293,0.95758,1.15014,2,3,0,7.84174,0.346702
-7.71886,0.977483,1.15014,1,3,0,7.74701,0.280328
-7.64707,0.987622,1.15014,2,3,0,7.78245,0.351645
-7.93206,0.91914,1.15014,1,3,0,8.02461,0.235559
-7.93177,0.879625,1.15014,2,3,0,8.84236,0.441776
-8.85377,0.873355,1.15014,2,3,0,8.88133,0.556956
-8.1411,1,1.15014,1,1,0,8.7025,0.476238
-9.04432,0.731178,1.15014,1,1,0,9.12709,0.57377
-7.98163,0.920947,1.15014,1,3,0,9.59218,0.228303
-7.73992,0.790635,1.15014,2,3,0,9.6714,0.274065
-7.66071,0.990397,1.15014,1,3,0,7.77699,0.362619
-7.64,0.985897,1.15014,2,3,0,7.729,0.325128
-7.64937,0.998699,1.15014,2,3,0,7.64937,0.313179
-7.73451,0.975127,1.15014,1,3,0,7.77206,0.394618
-7.73464,0.999958,1.15014,1,1,0,7.766,0.394659
-7.78818,0.994081,1.15014,2,3,0,7.81223,0.410189
-7.89216,0.988443,1.15014,2,3,0,7.92812,0.434006
-7.64153,0.979231,1.15014,2,3,0,8.00402,0.322234
-7.66263,0.970769,1.15014,2,3,0,7.79038,0.303716
-7.71277,0.90091,1.15014,2,3,0,8.20713,0.387121
-7.84015,0.958281,1.15014,1,1,0,7.85112,0.422843
-7.68132,1,1.15014,1,1,0,7.78969,0.374041
