# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-06 17:37:20 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = bern_1.data.json
# init = 2 (Default)
# random
#   seed = 73782
# output
#   file = C:\Users\User\Documents\Data Analytics 2022 Lab\bern_1-20220306183720_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.65432,0.906999,0.929119,2,3,0,9.00321,0.30919
-7.64025,0.999894,0.929119,1,3,0,7.6522,0.324593
-8.29623,0.852443,0.929119,1,3,0,8.57132,0.192953
-7.64771,1,0.929119,2,3,0,8.16944,0.352299
-8.65617,0.733008,0.929119,1,3,0,9.37676,0.164568
-7.64396,0.969774,0.929119,2,3,0,9.08172,0.348085
-7.64651,0.997183,0.929119,1,3,0,7.66542,0.31592
-7.7175,0.988673,0.929119,2,3,0,7.74494,0.280762
-7.96788,0.959622,0.929119,2,3,0,8.11061,0.230249
-8.31487,0.944243,0.929119,1,1,0,8.3177,0.191246
-8.98866,0.90973,0.929119,1,1,0,8.99026,0.14438
-7.83231,0.997371,0.929119,2,3,0,9.02499,0.252741
-8.98767,0.731545,0.929119,1,3,0,10.2314,0.568913
-11.8286,0.52541,0.929119,1,1,0,11.832,0.733902
-11.084,1,0.929119,1,1,0,12.2746,0.701214
-8.08874,1,0.929119,2,3,0,10.5533,0.214561
-8.54351,0.931643,0.929119,1,1,0,8.54655,0.172552
-9.00638,0.980299,0.929119,2,3,0,9.04182,0.143419
-7.6408,0.940262,0.929119,1,3,0,9.56067,0.343249
-7.64152,0.999436,0.929119,2,3,0,7.64637,0.344535
-8.00145,0.903847,0.929119,1,3,0,8.22228,0.22558
-8.18731,0.96967,0.929119,1,1,0,8.21067,0.203633
-7.71525,0.991897,0.929119,1,3,0,8.14287,0.281488
-7.70313,1,0.929119,1,1,0,7.72293,0.285609
-7.6714,0.925369,0.929119,2,3,0,8.29929,0.29891
-7.71676,0.990865,0.929119,1,1,0,7.71712,0.280999
-7.764,0.990821,0.929119,1,1,0,7.76983,0.267717
-7.8191,0.948841,0.929119,1,3,0,8.2171,0.417933
-7.78662,0.947901,0.929119,1,3,0,8.27385,0.262343
-8.44137,0.933091,0.929119,2,7,0,8.44183,0.514789
-7.97963,1,0.929119,1,1,0,8.34335,0.450512
-8.03236,0.987293,0.929119,1,1,0,8.1004,0.459468
-8.24368,0.949791,0.929119,1,1,0,8.29507,0.490468
-7.67369,1,0.929119,1,3,0,8.16377,0.370212
-7.71574,0.996795,0.929119,2,3,0,7.7172,0.3882
-7.71331,1,0.929119,1,1,0,7.73164,0.387316
-8.2267,0.812468,0.929119,1,3,0,8.91191,0.199621
-7.69485,0.998883,0.929119,2,7,0,8.11466,0.380095
-8.41536,0.765077,0.929119,1,3,0,9.19929,0.182557
-11.0552,0.800193,0.929119,2,3,0,11.4347,0.073444
-10.9024,1,0.929119,1,1,0,11.3681,0.0768702
-11.5614,0.958517,0.929119,1,1,0,11.7182,0.0633224
-11.8069,0.956216,0.929119,2,7,0,11.9672,0.733018
-11.8854,0.998268,0.929119,3,7,0,11.8913,0.736197
-10.9348,1,0.929119,2,3,0,12.213,0.694017
-10.5994,0.99852,0.929119,2,7,0,10.8305,0.0842651
-10.9575,0.949344,0.929119,2,3,0,12.5065,0.0756142
-9.89674,1,0.929119,2,3,0,10.9006,0.105202
-10.3828,0.958725,0.929119,1,1,0,10.5247,0.090096
-9.4734,1,0.929119,1,1,0,10.3286,0.12126
-10.0473,0.981906,0.929119,2,3,0,10.1368,0.10019
-7.72285,0.938676,0.929119,1,3,0,10.5267,0.279079
-7.83823,0.855397,0.929119,2,3,0,8.91232,0.251593
-7.76354,1,0.929119,2,3,0,7.83287,0.267833
-7.80871,0.99147,0.929119,1,1,0,7.82257,0.25752
-8.19871,0.940193,0.929119,2,3,0,8.44331,0.202453
-7.73557,0.932694,0.929119,2,7,0,8.77662,0.394959
-7.93915,0.94097,0.929119,2,3,0,8.23676,0.443166
-8.31367,0.912959,0.929119,1,1,0,8.32864,0.499487
-8.51543,0.951888,0.929119,1,1,0,8.63288,0.52309
-8.175,1,0.929119,1,1,0,8.4955,0.48109
-7.87883,0.937462,0.929119,2,3,0,8.76379,0.431259
-7.6385,0.994641,0.929119,1,3,0,7.91601,0.329823
-9.68445,0.735968,0.929119,2,3,0,9.70533,0.11286
-8.90045,0.973783,0.929119,2,3,0,10.4605,0.149318
-9.17684,0.967493,0.929119,1,1,0,9.28727,0.134671
-7.73069,1,0.929119,2,3,0,9.05818,0.276714
-7.84628,0.942873,0.929119,1,3,0,8.19599,0.424227
-7.84628,0.6436,0.929119,2,7,0,10.1598,0.424227
-7.79009,0.947466,0.929119,1,3,0,8.32752,0.261561
-7.81088,0.9961,0.929119,1,1,0,7.83515,0.257065
-7.67913,0.999495,0.929119,2,7,0,7.78626,0.372978
-7.98674,0.897959,0.929119,2,3,0,8.36342,0.227593
-11.2814,0.581929,0.929119,1,3,0,12.4344,0.0687007
-10.7955,1,0.929119,1,1,0,11.4492,0.0793843
-10.1491,1,0.929119,1,1,0,10.8621,0.0969783
-7.6514,0.958605,0.929119,2,3,0,11.1109,0.311457
-8.60692,0.895616,0.929119,2,3,0,8.70227,0.532852
-7.95473,1,0.929119,1,1,0,8.45079,0.446047
-8.31072,0.761302,0.929119,1,3,0,9.68186,0.191623
-8.0321,0.977219,0.929119,2,3,0,8.69878,0.221541
-7.82993,0.924612,0.929119,2,7,0,8.72836,0.420492
-7.64426,0.998693,0.929119,1,3,0,7.81599,0.348463
-7.76942,0.975736,0.929119,1,3,0,7.78511,0.405111
-7.64592,0.989778,0.929119,1,3,0,7.83662,0.31654
-7.79956,0.983678,0.929119,2,3,0,7.80432,0.413123
-7.76887,0.943484,0.929119,1,3,0,8.20054,0.266519
-7.64223,0.937663,0.929119,2,3,0,8.28304,0.321144
-8.04547,0.953066,0.929119,2,3,0,8.08524,0.461603
-7.67086,0.964947,0.929119,1,3,0,8.28039,0.299188
-7.83526,0.983138,0.929119,2,7,0,7.83531,0.421727
-9.27479,0.726247,0.929119,2,3,0,10.2686,0.592458
-7.74786,1,0.929119,2,7,0,9.02508,0.398819
-7.6969,1,0.929119,1,1,0,7.74033,0.380951
-7.78358,0.949698,0.929119,1,3,0,8.03784,0.263038
-7.7534,0.962193,0.929119,1,3,0,8.12977,0.400487
-8.07612,0.850897,0.929119,1,3,0,8.73578,0.216067
-7.64334,1,0.929119,2,3,0,7.99442,0.347262
-7.63822,0.962082,0.929119,2,3,0,7.91025,0.334707
-7.73153,0.978873,0.929119,1,3,0,7.76029,0.39364
-8.66808,0.693202,0.929119,1,3,0,9.81998,0.163763
-7.65315,0.977725,0.929119,1,3,0,8.83046,0.310073
-7.64563,0.996155,0.929119,2,7,0,7.67937,0.350084
-7.64563,0.393123,0.929119,1,3,0,11.7833,0.350084
-7.63819,0.928146,0.929119,2,3,0,8.15954,0.334106
-8.58935,0.873919,0.929119,2,3,0,8.61853,0.16922
-8.30775,1,0.929119,1,1,0,8.59145,0.191893
-8.14781,1,0.929119,1,1,0,8.33065,0.207848
-7.89856,1,0.929119,1,1,0,8.1096,0.240885
-7.78869,0.986046,0.929119,2,3,0,8.08678,0.261874
-7.89253,0.98096,0.929119,1,1,0,7.90065,0.241885
-7.86554,1,0.929119,1,1,0,7.92387,0.246544
-7.72734,1,0.929119,1,1,0,7.83921,0.27771
-7.69969,0.978835,0.929119,1,3,0,7.92084,0.382086
-7.69081,0.981773,0.929119,1,3,0,7.857,0.290241
-7.69081,0.921935,0.929119,1,3,0,8.20551,0.290241
-7.77404,0.983674,0.929119,1,1,0,7.77415,0.265272
-7.71501,0.974463,0.929119,1,3,0,8.03375,0.387936
-7.93752,0.900568,0.929119,1,3,0,8.373,0.234726
-7.80688,1,0.929119,1,1,0,7.92074,0.257906
-8.04967,0.89767,0.929119,1,3,0,8.70443,0.462279
-8.49229,0.671953,0.929119,1,3,0,10.2896,0.176421
-8.77032,0.96274,0.929119,1,1,0,8.83524,0.157127
-13.2169,0.681378,0.929119,2,3,0,13.4399,0.0398383
-13.2484,0.998829,0.929119,1,1,0,13.7395,0.0394983
-13.6752,0.985063,0.929119,1,1,0,14.0042,0.0351835
-11.7349,0.988782,0.929119,2,3,0,14.8179,0.0602368
-8.25145,0.923872,0.929119,1,3,0,12.225,0.19719
-8.05369,1,0.929119,1,1,0,8.24737,0.218812
-7.68672,0.999234,0.929119,2,7,0,7.97626,0.376555
-7.65508,0.940076,0.929119,2,3,0,8.1235,0.308639
-8.32198,0.867005,0.929119,1,3,0,8.52112,0.190603
-7.64032,0.973641,0.929119,1,3,0,8.56245,0.342289
-7.64028,0.919323,0.929119,2,3,0,8.22684,0.342213
-7.83171,0.948586,0.929119,1,3,0,7.94562,0.252857
-7.66377,0.999793,0.929119,2,7,0,7.79592,0.364567
-8.60648,0.872054,0.929119,2,3,0,8.6089,0.168005
-8.08658,1,0.929119,2,3,0,8.52642,0.214817
-7.87937,0.917378,0.929119,1,3,0,8.93085,0.431371
-7.85772,1,0.929119,2,3,0,7.92005,0.426756
-7.73757,1,0.929119,1,1,0,7.83383,0.395605
-7.79759,0.985977,0.929119,1,1,0,7.80852,0.412622
-7.99791,0.865142,0.929119,1,3,0,8.68155,0.226059
-7.97244,1,0.929119,2,3,0,8.04874,0.229598
-8.00462,0.994485,0.929119,1,1,0,8.05786,0.225153
-8.23056,0.902046,0.929119,2,3,0,9.44117,0.48872
-8.18967,1,0.929119,2,3,0,8.34222,0.483141
-7.82151,1,0.929119,1,1,0,8.1025,0.418511
-7.65292,0.993725,0.929119,2,3,0,7.87028,0.356963
-7.6735,0.988822,0.929119,1,3,0,7.73455,0.297862
-8.11544,0.884204,0.929119,1,3,0,8.46148,0.472458
-8.07894,1,0.929119,2,7,0,8.09981,0.215728
-8.53991,0.930503,0.929119,1,1,0,8.54224,0.172818
-8.97992,0.943545,0.929119,1,1,0,9.01869,0.144857
-9.31518,0.961914,0.929119,1,1,0,9.41849,0.128156
-7.6993,0.903163,0.929119,2,7,0,10.4565,0.381931
-7.76535,0.955597,0.929119,1,3,0,8.00771,0.267383
-8.22183,0.952922,0.929119,2,7,0,8.22437,0.487544
-7.74276,1,0.929119,2,7,0,8.12095,0.273276
-7.63921,0.99554,0.929119,1,3,0,7.77779,0.339557
-7.73754,0.979077,0.929119,1,3,0,7.75948,0.395595
-7.66151,0.711824,0.929119,2,3,0,9.98519,0.304393
-8.27261,0.854098,0.929119,1,3,0,8.63878,0.494257
-8.96142,0.75461,0.929119,2,3,0,10.5663,0.566623
-7.64488,0.978799,0.929119,1,3,0,9.18408,0.317695
-8.27562,0.927997,0.929119,2,3,0,8.34092,0.494646
-8.71673,0.965972,0.929119,2,3,0,8.78721,0.543942
-7.75526,0.949901,0.929119,2,3,0,9.1281,0.401041
-7.65239,0.634707,0.929119,2,3,0,10.7861,0.310662
-7.6587,0.999561,0.929119,2,3,0,7.66028,0.306159
-7.6587,0.93635,0.929119,1,3,0,8.03103,0.306159
-7.6587,0.50526,0.929119,1,3,0,11.2101,0.306159
-7.68831,0.993929,0.929119,1,1,0,7.6885,0.291252
-7.89088,0.842409,0.929119,2,3,0,8.91494,0.242161
-7.67321,0.997036,0.929119,1,3,0,7.86447,0.298007
-7.63823,0.99893,0.929119,1,3,0,7.6813,0.334877
-8.00429,0.910508,0.929119,1,3,0,8.17933,0.225198
-8.17973,0.906619,0.929119,1,3,0,9.34639,0.481754
-7.84883,1,0.929119,1,1,0,8.10539,0.424796
-7.66678,1,0.929119,2,3,0,7.80961,0.301349
-7.71666,0.865021,0.929119,2,3,0,8.80254,0.388533
-7.67649,0.965807,0.929119,2,3,0,7.9937,0.296425
-7.81248,0.985995,0.929119,2,7,0,7.81357,0.416333
-7.79356,1,0.929119,1,1,0,7.83927,0.41159
-7.66801,0.97832,0.929119,1,3,0,7.9421,0.300681
-8.01763,0.905503,0.929119,1,3,0,8.30084,0.457029
-7.74578,1,0.929119,1,1,0,7.953,0.39818
-9.14248,0.560963,0.929119,1,3,0,10.8247,0.136367
-8.60874,1,0.929119,1,1,0,9.10448,0.167846
-8.26596,1,0.929119,1,1,0,8.58659,0.195794
-8.07083,1,0.929119,2,3,0,8.26516,0.216707
-7.70305,0.994247,0.929119,1,3,0,8.02979,0.285635
-7.73262,0.994169,0.929119,1,1,0,7.73908,0.276149
-7.63838,0.998219,0.929119,1,3,0,7.74479,0.330563
-9.97869,0.593506,0.929119,1,3,0,10.6963,0.64127
-9.23564,1,0.929119,1,1,0,10.0314,0.589396
-7.89158,0.850582,0.929119,1,3,0,10.5812,0.242044
-8.00997,0.979436,0.929119,1,1,0,8.03009,0.224437
-8.18661,0.905717,0.929119,1,3,0,9.37027,0.482715
-8.0441,1,0.929119,1,1,0,8.21735,0.461381
-7.64214,0.985917,0.929119,1,3,0,8.1395,0.321287
-8.09395,0.901809,0.929119,1,3,0,8.25084,0.213947
-8.09965,0.970841,0.929119,2,3,0,8.59139,0.213281
-7.76322,0.945542,0.929119,1,3,0,8.68846,0.403356
-7.96954,0.884112,0.929119,1,3,0,8.54879,0.230012
-7.73009,0.998531,0.929119,2,7,0,7.93091,0.393163
-7.85301,0.922951,0.929119,1,3,0,8.24494,0.248815
-7.68363,0.968906,0.929119,2,7,0,8.08703,0.375131
-7.81013,0.983703,0.929119,2,7,0,7.81541,0.257222
-7.8445,0.993649,0.929119,1,1,0,7.86893,0.250401
-7.80304,1,0.929119,2,3,0,7.85829,0.258722
-7.9639,0.916626,0.929119,1,3,0,8.55133,0.447712
-8.08328,0.971445,0.929119,1,1,0,8.1344,0.467573
-7.74966,0.963394,0.929119,2,3,0,8.3953,0.399366
-7.74688,1,0.929119,2,7,0,7.74874,0.272154
-7.69982,1,0.929119,1,1,0,7.74096,0.286802
-10.368,0.521752,0.929119,1,3,0,11.6698,0.0905129
-7.85736,1,0.929119,2,3,0,10.1226,0.248018
-8.10561,0.888208,0.929119,1,3,0,8.90877,0.470983
-9.13822,0.777509,0.929119,1,1,0,9.1407,0.581583
-9.17586,1,0.929119,2,7,0,9.18663,0.134719
-9.8289,0.753923,0.929119,2,3,0,13.2726,0.10757
-10.2198,0.965678,0.929119,1,1,0,10.3831,0.0948268
-7.70712,0.931265,0.929119,1,3,0,10.8363,0.284207
-7.8123,0.951272,0.929119,1,3,0,8.08716,0.41629
-7.76729,1,0.929119,1,1,0,7.82145,0.404514
-7.85672,0.915208,0.929119,2,7,0,8.32942,0.248135
-7.85672,0.880721,0.929119,1,3,0,8.75471,0.248135
-7.6531,0.996762,0.929119,1,3,0,7.84571,0.310109
-9.21894,0.61639,0.929119,2,3,0,10.7175,0.132637
-9.08128,0.997489,0.929119,2,7,0,9.23718,0.57688
-8.44955,1,0.929119,1,1,0,9.00876,0.515726
-7.91652,1,0.929119,1,1,0,8.32353,0.438848
-8.20833,0.79683,0.929119,1,3,0,9.37787,0.20147
-8.17496,1,0.929119,1,1,0,8.28889,0.204928
-8.11373,1,0.929119,1,1,0,8.23297,0.211657
-8.74944,0.862394,0.929119,2,3,0,10.5572,0.547127
-10.5308,0.886162,0.929119,2,3,0,10.5572,0.673237
-10.3822,1,0.929119,1,1,0,11.1036,0.665074
-10.0928,1,0.929119,2,7,0,10.2775,0.09874
-9.31763,1,0.929119,1,1,0,10.0574,0.128045
-9.16912,0.962061,0.929119,2,3,0,10.4221,0.13505
-7.73093,0.966399,0.929119,1,3,0,9.28518,0.276642
-7.64151,0.970631,0.929119,2,3,0,7.97377,0.344508
-7.80351,0.954795,0.929119,1,3,0,7.91015,0.258622
-7.93891,0.991848,0.929119,2,3,0,7.94509,0.234515
-7.7464,0.95679,0.929119,1,3,0,8.38138,0.398371
-7.91833,0.902104,0.929119,1,3,0,8.40957,0.237696
-7.9313,0.99771,0.929119,1,1,0,7.98092,0.235675
-7.96989,0.99776,0.929119,2,3,0,8.01434,0.229962
-7.7775,0.866653,0.929119,2,3,0,9.29475,0.264451
-7.91894,0.819398,0.929119,2,3,0,9.6488,0.439319
-8.00173,0.923301,0.929119,2,3,0,8.62846,0.454343
-8.24948,0.872361,0.929119,2,3,0,9.14192,0.491234
-8.21744,1,0.929119,2,7,0,8.23393,0.200548
-7.67491,0.96226,0.929119,2,3,0,8.69974,0.370848
-7.72735,0.983158,0.929119,2,3,0,7.82148,0.392247
-7.74887,0.994981,0.929119,1,1,0,7.76419,0.399124
-7.93854,0.955975,0.929119,1,1,0,7.94034,0.443052
-7.99671,0.995343,0.929119,2,3,0,8.05376,0.453483
-8.35632,0.916087,0.929119,1,1,0,8.38214,0.504752
-8.54637,0.954635,0.929119,1,1,0,8.67615,0.526449
-8.74127,0.953696,0.929119,1,1,0,8.91514,0.546335
-8.12,1,0.929119,2,7,0,8.703,0.210944
-7.65006,0.974032,0.929119,1,3,0,8.35618,0.354528
-7.66319,0.997051,0.929119,1,1,0,7.66371,0.364209
-7.73745,0.969736,0.929119,1,3,0,7.87442,0.274761
-8.13989,0.941911,0.929119,2,3,0,8.31233,0.208719
-8.13212,0.998877,0.929119,2,7,0,8.14952,0.474927
-7.70128,0.946782,0.929119,1,3,0,8.49868,0.286271
-7.69187,1,0.929119,1,1,0,7.70796,0.289822
-7.68246,1,0.929119,1,1,0,7.6967,0.293719
-8.41376,0.869765,0.929119,1,3,0,8.57685,0.18269
-8.19578,0.848984,0.929119,1,3,0,10.1866,0.483987
-7.8475,1,0.929119,2,7,0,8.15097,0.249837
-7.8945,0.945755,0.929119,1,3,0,8.51869,0.434481
-7.86974,1,0.929119,1,1,0,7.93657,0.429345
-7.72567,1,0.929119,1,1,0,7.83736,0.391678
-7.72567,0.933393,0.929119,1,3,0,8.14823,0.391678
-7.94432,0.949643,0.929119,1,1,0,7.94432,0.444131
-7.89614,1,0.929119,1,1,0,7.98181,0.434812
-9.17794,0.821305,0.929119,2,7,0,9.22761,0.134618
-9.74876,0.94111,0.929119,1,1,0,9.81685,0.110462
-9.60778,1,0.929119,1,1,0,9.95947,0.115814
-9.87392,0.974604,0.929119,1,1,0,10.0565,0.105991
-9.53791,1,0.929119,1,1,0,9.99626,0.118601
-9.00583,1,0.929119,1,1,0,9.54016,0.143449
-7.64561,0.95248,0.929119,2,3,0,9.77915,0.350072
-7.63817,0.99985,0.929119,1,3,0,7.64667,0.333323
-7.75476,0.984508,0.929119,2,3,0,7.77221,0.400893
-7.71778,0.965602,0.929119,1,3,0,8.00976,0.280672
-7.79398,0.980731,0.929119,2,3,0,7.91936,0.260694
-7.65934,0.998396,0.929119,1,3,0,7.77637,0.305747
-7.70656,0.919404,0.929119,2,3,0,8.25618,0.284401
-8.39076,0.888594,0.929119,1,3,0,8.50398,0.184609
-8.01978,1,0.929119,2,3,0,8.33522,0.22314
-8.21873,0.790044,0.929119,2,3,0,10.2358,0.200418
-8.23869,0.998963,0.929119,2,3,0,8.33568,0.198435
-7.96406,1,0.929119,2,3,0,8.20077,0.230798
-8.20465,0.960549,0.929119,1,1,0,8.21606,0.201844
-8.40928,0.88026,0.929119,1,3,0,10.1694,0.51107
-8.35199,1,0.929119,2,7,0,8.38277,0.187939
-8.069,0.976188,0.929119,2,3,0,8.76874,0.216928
-8.05111,0.885645,0.929119,1,3,0,9.24048,0.46251
-7.91131,1,0.929119,2,3,0,8.05318,0.43783
-9.06062,0.839061,0.929119,2,7,0,9.11506,0.140542
-7.64134,0.957195,0.929119,1,3,0,9.46265,0.322556
-7.64608,0.997048,0.929119,2,3,0,7.66487,0.350594
-7.63821,0.903121,0.929119,2,3,0,8.34822,0.334595
-7.75949,0.983599,0.929119,2,3,0,7.77956,0.402279
-8.01807,0.865202,0.929119,2,7,0,8.63648,0.223365
-8.08211,0.996441,0.929119,2,3,0,8.13403,0.215349
-8.17255,0.865753,0.929119,1,3,0,9.49178,0.480745
-9.33044,0.754528,0.929119,1,1,0,9.33374,0.596737
-7.81437,1,0.929119,2,3,0,9.03951,0.25634
-7.79491,1,0.929119,1,1,0,7.83623,0.260489
-7.82872,0.993702,0.929119,1,1,0,7.85058,0.253446
-7.93273,0.921521,0.929119,1,3,0,8.55025,0.441959
-7.81625,0.911054,0.929119,2,3,0,8.72692,0.255953
-8.35131,0.837595,0.929119,1,3,0,9.21274,0.504141
-7.90184,1,0.929119,1,1,0,8.24771,0.435956
-8.32862,0.901594,0.929119,1,1,0,8.33524,0.501351
-7.73167,1,0.929119,2,3,0,8.20359,0.276425
-7.64862,0.998374,0.929119,2,3,0,7.74677,0.313862
-7.64862,0.978578,0.929119,1,3,0,7.77478,0.313862
-7.64862,0.684156,0.929119,1,3,0,9.58026,0.313862
-8.06448,0.915752,0.929119,1,3,0,8.17763,0.217479
-8.01388,1,0.929119,2,3,0,8.11087,0.223917
-7.68765,0.999229,0.929119,2,7,0,7.94549,0.376972
-7.66158,0.994628,0.929119,2,3,0,7.73705,0.363185
-8.19141,0.900312,0.929119,1,3,0,8.25369,0.483383
-8.32989,0.966715,0.929119,1,1,0,8.43077,0.501509
-7.86211,1,0.929119,1,1,0,8.21818,0.427708
-7.67083,0.973078,0.929119,1,3,0,8.04372,0.299201
-7.90566,0.930119,0.929119,1,3,0,8.14412,0.436716
-7.8728,1,0.929119,1,1,0,7.94466,0.429994
-7.6383,0.995298,0.929119,1,3,0,7.90475,0.331149
-8.03002,0.949688,0.929119,2,3,0,8.09164,0.459084
-7.70267,1,0.929119,2,7,0,7.96008,0.28577
-7.6985,1,0.929119,2,3,0,7.71308,0.287288
-7.80583,0.952953,0.929119,1,3,0,8.05714,0.414696
-8.21351,0.796118,0.929119,1,3,0,9.13886,0.200944
-8.1036,1,0.929119,1,1,0,8.24924,0.212822
-7.98356,1,0.929119,1,1,0,8.11661,0.228033
-7.66478,1,0.929119,2,3,0,7.91564,0.365185
-7.66795,0.989714,0.929119,1,3,0,7.74707,0.300714
-8.08781,0.890574,0.929119,1,3,0,8.40224,0.468272
-7.85575,1,0.929119,1,1,0,8.04543,0.426324
-7.65205,0.993603,0.929119,2,3,0,7.90495,0.356248
-7.65048,1,0.929119,1,1,0,7.65402,0.354904
-8.21449,0.840671,0.929119,1,3,0,8.63598,0.200845
-7.84048,0.932278,0.929119,1,3,0,9.06869,0.42292
-7.7161,1,0.929119,1,1,0,7.81281,0.388332
-7.84421,0.928545,0.929119,1,3,0,8.19709,0.250457
-7.98549,0.975036,0.929119,1,1,0,7.99574,0.227766
-7.90257,1,0.929119,1,1,0,7.99971,0.240227
-7.68811,0.994548,0.929119,2,3,0,7.96243,0.291332
-7.81848,0.976236,0.929119,2,3,0,7.91403,0.255499
-7.64041,1,0.929119,2,3,0,7.80584,0.324266
-7.70741,0.981941,0.929119,1,3,0,7.74917,0.385114
-7.96725,0.893933,0.929119,1,3,0,8.40946,0.230339
-7.64782,0.9941,0.929119,1,3,0,7.97852,0.314616
-7.72214,0.918421,0.929119,2,3,0,8.23022,0.279297
-9.21508,0.746247,0.929119,1,3,0,9.65565,0.132821
-8.81498,1,0.929119,1,1,0,9.23866,0.154371
-8.68662,0.963588,0.929119,2,3,0,9.68157,0.162524
-8.39264,1,0.929119,1,1,0,8.69543,0.184451
-7.90024,0.899695,0.929119,1,3,0,9.519,0.435636
-8.30173,0.864515,0.929119,2,3,0,9.05969,0.497983
-7.90623,1,0.929119,1,1,0,8.21462,0.43683
-7.91404,1,0.929119,2,7,0,7.91437,0.238377
-8.38693,0.837634,0.929119,1,3,0,9.50207,0.508431
-7.69906,0.969895,0.929119,2,3,0,8.62188,0.381833
-7.70311,0.999066,0.929119,1,1,0,7.71586,0.383448
-7.71714,0.996752,0.929119,1,1,0,7.72852,0.388703
-7.71916,0.99953,0.929119,1,1,0,7.73662,0.389422
-7.64217,0.994139,0.929119,1,3,0,7.75788,0.321235
-7.6432,0.99978,0.929119,1,1,0,7.64381,0.319777
-7.78657,0.984135,0.929119,2,3,0,7.79285,0.409768
-7.78237,1,0.929119,1,1,0,7.81778,0.408651
-7.63826,1,0.929119,2,3,0,7.77569,0.335153
-8.92094,0.696195,0.929119,1,3,0,9.67651,0.148147
-8.39778,1,0.929119,1,1,0,8.86498,0.184019
-7.64233,0.984304,0.929119,1,3,0,8.5381,0.321
-7.64233,0.910772,0.929119,1,3,0,8.1144,0.321
